"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"845","PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/NJr31G3iy7",FALSE,1,NA,2016-07-20 18:39:18,FALSE,NA,"755834486533881860",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NamoNaveenVerma",1,FALSE,FALSE,NA,NA
"846","@Pun_Starr @abhijeetsinger @kamaalrkhan Idiotic logic,
like hafeez n kejriwal equally speak hate speech on modi, that means both r same?",FALSE,0,"Pun_Starr",2016-07-20 18:39:17,FALSE,"755820285530664960","755834480858914816","101546430","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandipRnc",0,FALSE,FALSE,NA,NA
"847","RT @samjawed65: ""PM upset about Gujarat attack on Dalits"" says RajnathSingh. Why can't Modi say / tweet it himself? Too busy tweeting birth…",FALSE,0,NA,2016-07-20 18:39:14,FALSE,NA,"755834466040504320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gsurya",36,TRUE,FALSE,NA,NA
"848","RT @VedicPurush: #AntiDalitBJP is lead by an #AntiDalitModi . Development is just a mask to hide Modi's dangerous hidden agenda of Dalit&amp;Mu…",FALSE,0,NA,2016-07-20 18:39:12,FALSE,NA,"755834458285170688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingdalit87",4,TRUE,FALSE,NA,NA
"849","RT @INCIndia: INC frontal organisations @nsui @IYC protest against price rise under the Modi Govt. #SansadGherao https://t.co/oSNCE1JsBE",FALSE,0,NA,2016-07-20 18:39:10,FALSE,NA,"755834451255406594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NIRUPASAHOO85",407,TRUE,FALSE,NA,NA
"850","NarendrSawaikar : RT girirajsinghbjp: Modi Government secures 12.9 crore lives through Ins… https://t.co/luvB5WKWBS) https://t.co/U9DGJOkx2b",FALSE,0,NA,2016-07-20 18:39:10,FALSE,NA,"755834450299195392",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dj_0403",0,FALSE,FALSE,NA,NA
"851","@narendramodi Fuck all the nations who re against india and indians..Sir modi u can do it... We re the rulers",FALSE,0,"narendramodi",2016-07-20 18:39:05,FALSE,NA,"755834429071851520","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anupamkapoor09",0,FALSE,FALSE,NA,NA
"852","RT @naseemkhan_: Politicians hv made vulgar comments about Modi &amp; Jashodaben. Don't take it seriously. Move on like Modi does. https://t.co…",FALSE,0,NA,2016-07-20 18:39:03,FALSE,NA,"755834423434579968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cakrprasanna",4,TRUE,FALSE,NA,NA
"853","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:39:02,FALSE,NA,"755834416165953536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunillatthe",490,TRUE,FALSE,NA,NA
"854","@MahaveerM_ #Gujarat #policemen went to jails for yrs &amp; disgraced &amp; hunted for killing a terrorists during #Modi as CM by #congress vultures",FALSE,0,"MahaveerM_",2016-07-20 18:39:01,FALSE,"755829697829744644","755834412273586176","1321898108","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricket4india",0,FALSE,FALSE,NA,NA
"855","RT @waglenikhil: LPG Subsidy Savings A Fraction Of What Modi Has Been Claiming: Report https://t.co/Bg0HrakF1v",FALSE,0,NA,2016-07-20 18:38:58,FALSE,NA,"755834401792012288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunited",35,TRUE,FALSE,NA,NA
"856","RT @jasmvk: Modi always in sleeping mode when rohit died, when JNU got attacked, when Kashmir burnt, when Dalit attacked or else he is in f…",FALSE,0,NA,2016-07-20 18:38:55,FALSE,NA,"755834389855076352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakzai",6,TRUE,FALSE,NA,NA
"857","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 18:38:51,FALSE,NA,"755834369458208768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aapbalachaur",1265,TRUE,FALSE,NA,NA
"858","RT @BDUTT: A must watch interview with @pchidambaram_in on Lessons from Kashmir. Says  ""BJP-PDP coalition frightens Kashmiris"" https://t.co…",FALSE,0,NA,2016-07-20 18:38:49,FALSE,NA,"755834363586056192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amit8606",118,TRUE,FALSE,NA,NA
"859","Malaysian Deputy PM calls on Narendra Modi...
Via News Break: https://t.co/9CA1zuybi9 https://t.co/iN4M0Ifb1Q",FALSE,2,NA,2016-07-20 18:38:43,FALSE,NA,"755834338688716800",NA,"<a href=""http://pmoindianextday.com"" rel=""nofollow"">PMOIndianextday</a>","PMOIndianextday",3,FALSE,FALSE,NA,NA
"860","RT @MaleehaManzoor: The darling friend of Modi Mian Nawaz Sharif doesn't make Modi stop this madness https://t.co/r9FUradKRF",FALSE,0,NA,2016-07-20 18:38:43,FALSE,NA,"755834336549765120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSFJansherIsb",15,TRUE,FALSE,NA,NA
"861","PM's relations with Modi damaging Pakistan's stance on Kashmir, says Khursheed Shahhttp://www.dawn.com/news/1272020",FALSE,0,NA,2016-07-20 18:38:41,FALSE,NA,"755834329687728128",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","samina_khanum",0,FALSE,FALSE,NA,NA
"862","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 18:38:39,FALSE,NA,"755834320321929216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indicube",96,TRUE,FALSE,NA,NA
"863","RT @INCIndia: Reality brought out by CAG. The savings because of PM Modi's measures amounted to Rs 2000 crore: Dr Singhvi",FALSE,0,NA,2016-07-20 18:38:38,FALSE,NA,"755834318778314752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kamarajdisciple",123,TRUE,FALSE,NA,NA
"864","RT @ashalrathore: lol but still have modi pic <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> burhan is alive in every kashmiri..u only get shame https://t.co/GVoDwbtNqc",FALSE,0,NA,2016-07-20 18:38:38,FALSE,NA,"755834315842457600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OzerKhalid",3,TRUE,FALSE,NA,NA
"865","Every govt achievement has Modi's picture on it, yet when it comes to governance failure, his toadies don't want to hold him responsible.",FALSE,10,NA,2016-07-20 18:38:38,FALSE,NA,"755834314739314688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","samjawed65",3,FALSE,FALSE,NA,NA
"866","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 18:38:35,FALSE,NA,"755834305591422977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shrichandrajosh",96,TRUE,FALSE,NA,NA
"867","RT @GnomeBaba: Modi Giving Lessons On What NOT To Say To A Woman.

#InternationalWomensDay 
#IWD2016 
#WomensDay https://t.co/PqpHjgQN5A",FALSE,0,NA,2016-07-20 18:38:30,FALSE,NA,"755834284649377792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trueindian131",222,TRUE,FALSE,NA,NA
"868","RT @SonalMehra_: The way things are going ""Modi Raj"" will be finished by 2019. 

Na kudh kaam karte hain na kisi ko karne dete hain.

What…",FALSE,0,NA,2016-07-20 18:38:23,FALSE,NA,"755834255100538880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yesudhason2",146,TRUE,FALSE,NA,NA
"869","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 18:38:11,FALSE,NA,"755834202159853568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danish315",1265,TRUE,FALSE,NA,NA
"870","Modi ji's Inflation has become a bane for not just the common man, but also the Industry. #SansadGherao https://t.co/iOmfqOnpo2",FALSE,1,NA,2016-07-20 18:38:04,FALSE,NA,"755834176113217538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NIRUPASAHOO85",0,FALSE,FALSE,NA,NA
"871","RT @Burkha_Dutt: Modi sleeps for 4hrs daily nothing happens. Rahul ji slept for a minute every1 loses their mind #ThinkLikeBarkha #Sleeping…",FALSE,0,NA,2016-07-20 18:38:02,FALSE,NA,"755834164851662848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inditroika",15,TRUE,FALSE,NA,NA
"872","@TimesNow tomorrow Mr Kejriwal new tweet would be, it happened because of Mr Modi",FALSE,0,"TimesNow",2016-07-20 18:38:00,FALSE,"755832204375175168","755834156425281536","240649814","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankush8814",0,FALSE,FALSE,NA,NA
"873","RT @VTankha: Fmr US House speaker finds great similarity in US presidential hopeful &amp; Modi - 'both are very practical guys '. Not a flatter…",FALSE,0,NA,2016-07-20 18:37:56,FALSE,NA,"755834138872147968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankushwithrg",8,TRUE,FALSE,NA,NA
"874","RT @FrustIndian: Kejriwal Thug Life

Law &amp; Order Situation: Police  not ours
Health &amp; Sanitation Situation: MCD  not ours
Anything else: Mo…",FALSE,0,NA,2016-07-20 18:37:46,FALSE,NA,"755834100511043584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunillatthe",30,TRUE,FALSE,NA,NA
"875","RT @naseemkhan_: Bcoz Highest leadership has no interest. Obama went to Dallas where 5 police killed. Here Modi/others have no time. https:…",FALSE,0,NA,2016-07-20 18:37:45,FALSE,NA,"755834094223699968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cakrprasanna",8,TRUE,FALSE,NA,NA
"876","RT @smadygo: Modi govt is sleeping while dalits,women&amp; minorities r being attacked &amp; media is shielding them by attacking Rg! https://t.co/…",FALSE,0,NA,2016-07-20 18:37:45,FALSE,NA,"755834092487335941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trueindian131",21,TRUE,FALSE,NA,NA
"877","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:37:42,FALSE,NA,"755834083754778624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamRajneeshV",490,TRUE,FALSE,NA,NA
"878","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 18:37:34,FALSE,NA,"755834046656249856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gujjutwits",96,TRUE,FALSE,NA,NA
"879","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:37:33,FALSE,NA,"755834044231802880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mituljain2",490,TRUE,FALSE,NA,NA
"880","RT @india_samvad: Gujarat : Mamata Banerjee blamed the centre and said that it was organised crime against Dalits  https://t.co/HM3IixpF97…",FALSE,0,NA,2016-07-20 18:37:33,FALSE,NA,"755834043187331072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsherenow",12,TRUE,FALSE,NA,NA
"881","RT @ArnubWithaU: Mr. Modi kept traveling the whole world because he was looking for me. But now I am back and so are Ache Din.",FALSE,0,NA,2016-07-20 18:37:26,FALSE,NA,"755834013797855232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whatsaysai",40,TRUE,FALSE,NA,NA
"882","RT @Airavta: Tagore - Where the mind is without fear and head is held high.

Modi - Terrorism, rape, corporate loot &amp; corruption, I am here…",FALSE,0,NA,2016-07-20 18:37:23,FALSE,NA,"755834000946585600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infinite_abhi",13,TRUE,FALSE,NA,NA
"883","RT @a09ea2180ded422: PM Modi works without leave, while Rahul can't even sit awake during #LS debates!
Care a hang attitude ? #SleepingBeau…",FALSE,0,NA,2016-07-20 18:37:20,FALSE,NA,"755833991232626688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shiv1986Kumar",23,TRUE,FALSE,NA,NA
"884","RT @draksbond: Modi Ji is the first Prime Minister in the world who has been criticised for working hard. RT if u agree http://t.co/HFnjLdD…",FALSE,0,NA,2016-07-20 18:37:15,FALSE,NA,"755833970449870853",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhadimahesh",7548,TRUE,FALSE,NA,NA
"885","RT @AshokChoudhaary: From Rohith Vemula to Haryana to Gujarat, BJP knows best how to show Dalits their place in the society.

Thank you PM…",FALSE,0,NA,2016-07-20 18:37:14,FALSE,NA,"755833964200398849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","golurajgoluraj",106,TRUE,FALSE,NA,NA
"886","@RanaAyyub is it OK to call Modi by different names but punish all who say bad things about others ?",FALSE,0,"RanaAyyub",2016-07-20 18:37:13,FALSE,"755827083515834369","755833960546971648","268676434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nitinjainjab",0,FALSE,FALSE,NA,NA
"887","RT @Outlookindia: Modi Govt Destabilising Institutions and Polarising Society: Sonia | https://t.co/ggPOMuMtQT | Outlook Wires",FALSE,0,NA,2016-07-20 18:37:12,FALSE,NA,"755833954356297732",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinay_khamkar",17,TRUE,FALSE,NA,NA
"888","RT @sivaramanvallur: Rogue Farook Abdullah's father was kept in captive for many yrs under treason now calls Modi a dictator but Indira?? h…",FALSE,0,NA,2016-07-20 18:37:10,FALSE,NA,"755833945791553536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ml_menaria",2,TRUE,FALSE,NA,NA
"889","RT @naseemkhan_: Politicians hv made vulgar comments about Modi &amp; Jashodaben. Don't take it seriously. Move on like Modi does. https://t.co…",FALSE,0,NA,2016-07-20 18:37:09,FALSE,NA,"755833943325286401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trilok_S",4,TRUE,FALSE,NA,NA
"890","RT @MaleehaManzoor: The darling friend of Modi Mian Nawaz Sharif doesn't make Modi stop this madness https://t.co/r9FUradKRF",FALSE,0,NA,2016-07-20 18:37:04,FALSE,NA,"755833920428601344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zawar_qureshi",15,TRUE,FALSE,NA,NA
"891","RT @KiranKS: 21,000 crore saved by a corruption-free Modi govt.
#LPGSubsidy https://t.co/NfybI9ISEA",FALSE,0,NA,2016-07-20 18:37:01,FALSE,NA,"755833909183512577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drumanair",15,TRUE,FALSE,NA,NA
"892","RT @girirajsinghbjp: Modi Government secures 12.9 crore lives through Insurance &amp; Pension 

#TransformingIndia https://t.co/0nSnwhm3g9",FALSE,0,NA,2016-07-20 18:37:00,FALSE,NA,"755833904729321474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sagwhiz",90,TRUE,FALSE,NA,NA
"893","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:36:58,FALSE,NA,"755833898106511360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PunjabiRooh",490,TRUE,FALSE,NA,NA
"894","@mayurkumarsonar @Rati0nal_Indian ""PM upset about Gu attack on Dalits"" says RajnathSingh.Y can't Modi say/tweet? busy tweet birthday wishes?",FALSE,1,"mayurkumarsonar",2016-07-20 18:36:54,FALSE,"755833081496469504","755833880133902337","742416634153947136","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnthonySald",0,FALSE,FALSE,NA,NA
"895","Modi trying to wake up Rahul Gandhi in the parliament. #SleepingBeautyRahul #SnoozingRaGa https://t.co/LKIab2Te8z",FALSE,5,NA,2016-07-20 18:36:50,FALSE,NA,"755833865801981953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iUrbanMonk",5,FALSE,FALSE,NA,NA
"896","RT @manusharma0145: Dalit atrocities have gone up by 274% from the time modi took over in 2014 , Major chunk Coming from BJP Ruled States…",FALSE,0,NA,2016-07-20 18:36:50,FALSE,NA,"755833864627650560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sids27",48,TRUE,FALSE,NA,NA
"897","Money — not Modi, in AJK: A prosperous AJK is one of the key factors that will strengthen... https://t.co/vfWGMeHuvB #pakistan #business",FALSE,0,NA,2016-07-20 18:36:49,FALSE,NA,"755833857761435648",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","pakistani_news",0,FALSE,FALSE,NA,NA
"898","RT @INCIndia: Modi Govt is used to making hollow promises, false statements &amp; exaggerated claims: Abhishek Manu Singhvi, AICC press briefin…",FALSE,0,NA,2016-07-20 18:36:48,FALSE,NA,"755833853399490560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sids27",161,TRUE,FALSE,NA,NA
"899","RT @INCIndia: Modi ji should look in the rear view  mirror to see how Congress brought electricity to 98% of rural India. https://t.co/nqCl…",FALSE,0,NA,2016-07-20 18:36:47,FALSE,NA,"755833852556369921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriyankKahar",190,TRUE,FALSE,NA,NA
"900","#Pakistan Business Money — not Modi, in AJK https://t.co/m5nzDBn0o7",FALSE,0,NA,2016-07-20 18:36:45,FALSE,NA,"755833844897415168",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Pakistan_Marble",0,FALSE,FALSE,NA,NA
"901","U all expect him 2 work day n night lyk that RSS Modi,
bacche ka to sona bi haram kar rakha hah logo ne<ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
#SleepingBeautyRahul
#SnoozingRaGa",FALSE,0,NA,2016-07-20 18:36:43,FALSE,NA,"755833834441175040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShubhamDevadiya",1,FALSE,FALSE,NA,NA
"902","RT @IndiaExplained: Well done, Twitter US. Wish Twitter India was as responsive to communal, misogynist abusive, eg,from Modi supporters ht…",FALSE,0,NA,2016-07-20 18:36:34,FALSE,NA,"755833796143017984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fashionopolis",23,TRUE,FALSE,NA,NA
